gene_id	C_6_Susc
Zm00001eb251760	0
Zm00001eb251770	0
Zm00001eb251780	0
Zm00001eb251790	0
Zm00001eb251800	0
Zm00001eb251810	0
Zm00001eb251820	168
Zm00001eb251840	0
Zm00001eb251850	0
Zm00001eb251860	2490
Zm00001eb251870	291
Zm00001eb251880	210
Zm00001eb251890	0
Zm00001eb251900	155
Zm00001eb251910	3270
Zm00001eb251920	385
Zm00001eb251930	939
Zm00001eb251940	0
Zm00001eb251950	123
Zm00001eb251960	497
Zm00001eb251970	0
Zm00001eb251980	534
Zm00001eb251990	31
Zm00001eb252000	280
Zm00001eb252010	421
Zm00001eb252020	612
Zm00001eb252030	149
Zm00001eb252040	487
Zm00001eb252050	402
Zm00001eb252060	388
Zm00001eb252070	0
Zm00001eb252080	0
Zm00001eb252090	347.54
Zm00001eb252100	404.46
Zm00001eb252110	26
Zm00001eb252120	1524
Zm00001eb252130	0
Zm00001eb252160	13
Zm00001eb252170	271
Zm00001eb252180	33
Zm00001eb252190	1432
Zm00001eb252200	449
Zm00001eb252210	1270
Zm00001eb252220	101
Zm00001eb252230	337
Zm00001eb252240	659
Zm00001eb252250	788
Zm00001eb252260	1196
Zm00001eb252270	0
Zm00001eb252280	0
Zm00001eb252290	0
Zm00001eb252300	648
Zm00001eb252310	0
Zm00001eb252320	25
Zm00001eb252330	1140
Zm00001eb252340	0
Zm00001eb252350	0
Zm00001eb252360	1
Zm00001eb252370	0
Zm00001eb252380	194
Zm00001eb252390	182
Zm00001eb252400	646
Zm00001eb252410	1566
Zm00001eb252420	307.12
Zm00001eb252430	271.56
Zm00001eb252440	326.44
Zm00001eb252460	0
Zm00001eb252470	0
Zm00001eb252480	0
Zm00001eb252490	136
Zm00001eb252510	3018
Zm00001eb252520	0
Zm00001eb252530	196
Zm00001eb252540	112.29
Zm00001eb252550	0
Zm00001eb252560	12
Zm00001eb252570	388
Zm00001eb252580	253
Zm00001eb252590	27
Zm00001eb252600	0
Zm00001eb252610	12.32
Zm00001eb252620	260
Zm00001eb252630	4208
Zm00001eb252640	109
Zm00001eb252650	993.03
Zm00001eb252660	856
Zm00001eb252670	73
Zm00001eb252680	452
Zm00001eb252690	1476
Zm00001eb252700	0
Zm00001eb252710	0
Zm00001eb252720	15501
Zm00001eb252730	7
Zm00001eb252740	0
Zm00001eb252750	0
Zm00001eb252760	668
Zm00001eb252770	36
Zm00001eb252780	2293
Zm00001eb252790	3186
Zm00001eb252800	155
Zm00001eb252820	1
Zm00001eb252830	3087
Zm00001eb252840	1828
Zm00001eb252850	2110.65
Zm00001eb252860	416.35
Zm00001eb252870	24513
Zm00001eb252880	663
Zm00001eb252890	376.87
Zm00001eb252900	29.13
Zm00001eb252910	1
Zm00001eb252920	15
Zm00001eb252930	483
Zm00001eb252940	599.44
Zm00001eb252950	369.51
Zm00001eb252960	383
Zm00001eb252970	594.93
Zm00001eb252980	0
Zm00001eb252990	918.93
Zm00001eb253000	43.49
Zm00001eb253020	0
Zm00001eb253030	2739.63
Zm00001eb253040	151
Zm00001eb253050	2013
Zm00001eb253060	0
Zm00001eb253070	347
Zm00001eb253080	486
Zm00001eb253090	3179
Zm00001eb253100	89
Zm00001eb253110	677
Zm00001eb253120	2110
Zm00001eb253130	673
Zm00001eb253140	2351
Zm00001eb253150	74
Zm00001eb253160	83
Zm00001eb253170	0
Zm00001eb253180	544
Zm00001eb253190	59.41
Zm00001eb253200	725
Zm00001eb253210	0
Zm00001eb253220	281.09
Zm00001eb253230	279.91
Zm00001eb253240	1
Zm00001eb253250	45.97
Zm00001eb253260	0
Zm00001eb253270	0
Zm00001eb253280	71
Zm00001eb253290	0
Zm00001eb253300	0
Zm00001eb253310	0
Zm00001eb253320	613
Zm00001eb253330	155
Zm00001eb253350	463
Zm00001eb253360	0
Zm00001eb253370	9
Zm00001eb253380	470
Zm00001eb253390	1063.27
Zm00001eb253400	21.73
Zm00001eb253410	1448
Zm00001eb253420	247
Zm00001eb253430	0
Zm00001eb253440	0
Zm00001eb253450	126
Zm00001eb253460	161
Zm00001eb253470	9946
Zm00001eb253480	49
Zm00001eb253490	0
Zm00001eb253500	886.3
Zm00001eb253510	455
Zm00001eb253530	293
Zm00001eb253540	1
Zm00001eb253560	55
Zm00001eb253570	41
Zm00001eb253580	15
Zm00001eb253590	0
Zm00001eb253620	326
Zm00001eb253630	5
Zm00001eb253640	0
Zm00001eb253650	26
Zm00001eb253670	19
Zm00001eb253680	0
Zm00001eb253690	346
Zm00001eb253700	2766
Zm00001eb253710	43
Zm00001eb253720	246
Zm00001eb253730	0
Zm00001eb253740	181
Zm00001eb253750	8
Zm00001eb253760	357
Zm00001eb253770	12
Zm00001eb253780	79
Zm00001eb253790	878.92
Zm00001eb253800	222.08
Zm00001eb253810	669
Zm00001eb253820	8667
Zm00001eb253830	542.78
Zm00001eb253840	420
Zm00001eb253850	459
Zm00001eb253860	801.16
Zm00001eb253880	276.84
Zm00001eb253890	3465
Zm00001eb253900	424
Zm00001eb253910	0
Zm00001eb253920	0
Zm00001eb253950	0
Zm00001eb253960	118
Zm00001eb253970	1598
Zm00001eb253980	954
Zm00001eb253990	1797
Zm00001eb254000	2
Zm00001eb254020	0
Zm00001eb254030	512
Zm00001eb254040	234
Zm00001eb254050	1385
Zm00001eb254060	2724
Zm00001eb254070	40
Zm00001eb254080	5386
Zm00001eb254090	421
Zm00001eb254100	81
Zm00001eb254110	8
Zm00001eb254120	230
Zm00001eb254130	106
Zm00001eb254140	0
Zm00001eb254150	40
Zm00001eb254160	1078
Zm00001eb254180	354
Zm00001eb254190	190
Zm00001eb254200	4659
Zm00001eb254220	0
Zm00001eb254230	0
Zm00001eb254240	0
Zm00001eb254250	581
Zm00001eb254260	1012
Zm00001eb254270	1254
Zm00001eb254280	156
Zm00001eb254290	315.87
Zm00001eb254300	15
Zm00001eb254310	0
Zm00001eb254320	252.13
Zm00001eb254330	29
Zm00001eb254350	263
Zm00001eb254360	114
Zm00001eb254370	0
Zm00001eb254380	0
Zm00001eb254390	1255.16
Zm00001eb254410	1188
Zm00001eb254420	0
Zm00001eb254430	221
Zm00001eb254440	97
Zm00001eb254450	1
Zm00001eb254460	0
Zm00001eb254480	376
Zm00001eb254490	28
Zm00001eb254500	8.27
Zm00001eb254510	3039.73
Zm00001eb254520	2
Zm00001eb254530	639
Zm00001eb254540	2637
Zm00001eb254550	1
Zm00001eb254560	39
Zm00001eb254570	646
Zm00001eb254580	27
Zm00001eb254590	1030
Zm00001eb254600	360.89
Zm00001eb254610	36
Zm00001eb254630	65.42
Zm00001eb254640	44.71
Zm00001eb254650	0
Zm00001eb254660	523.22
Zm00001eb254670	0
Zm00001eb254680	273.38
Zm00001eb254690	10.96
Zm00001eb254700	17.1
Zm00001eb254710	7.18
Zm00001eb254720	0
Zm00001eb254730	0
Zm00001eb254740	0
Zm00001eb254750	389.61
Zm00001eb254760	0
Zm00001eb254770	127.06
Zm00001eb254780	12.64
Zm00001eb254790	14.76
Zm00001eb254800	1218.76
Zm00001eb254810	10
Zm00001eb254820	10.96
Zm00001eb254830	23.93
Zm00001eb254840	10.89
Zm00001eb254850	297
Zm00001eb254860	437.68
Zm00001eb254880	0
Zm00001eb254890	0
Zm00001eb254900	8
Zm00001eb254910	375
Zm00001eb254920	142
Zm00001eb254930	475
Zm00001eb254940	1744
Zm00001eb254950	1454
Zm00001eb254960	8
Zm00001eb254990	98
Zm00001eb255000	0
Zm00001eb255020	0
Zm00001eb255040	275
Zm00001eb255050	732
Zm00001eb255060	0
Zm00001eb255070	0
Zm00001eb255080	0
Zm00001eb255090	302
Zm00001eb255100	9
Zm00001eb255110	182
Zm00001eb255120	349
Zm00001eb255130	17
Zm00001eb255140	3675.57
Zm00001eb255150	22.43
Zm00001eb255160	177
Zm00001eb255170	36
Zm00001eb255180	27.32
Zm00001eb255190	81
Zm00001eb255200	457
Zm00001eb255210	127
Zm00001eb255230	87
Zm00001eb255240	15442
Zm00001eb255250	12.33
Zm00001eb255260	0
Zm00001eb255270	0
Zm00001eb255290	21
Zm00001eb255300	212
Zm00001eb255310	320
Zm00001eb255320	772
Zm00001eb255330	0
Zm00001eb255340	286.05
Zm00001eb255360	188
Zm00001eb255370	193
Zm00001eb255380	109
Zm00001eb255390	0
Zm00001eb255400	95
Zm00001eb255410	0
Zm00001eb255430	1067
Zm00001eb255450	1171
Zm00001eb255460	784
Zm00001eb255470	4
Zm00001eb255480	42
Zm00001eb255490	527
Zm00001eb255510	76
Zm00001eb255520	180
Zm00001eb255530	109
Zm00001eb255540	472
Zm00001eb255550	53
Zm00001eb255560	819
Zm00001eb255570	298
Zm00001eb255580	382
Zm00001eb255590	2414
Zm00001eb255600	7318
Zm00001eb255610	1261.52
Zm00001eb255620	12.48
Zm00001eb255630	0
Zm00001eb255640	0
Zm00001eb255650	430.26
Zm00001eb255670	138
Zm00001eb255680	911
Zm00001eb255690	1770
Zm00001eb255700	423
Zm00001eb255710	219
Zm00001eb255720	1595
Zm00001eb255730	279
Zm00001eb255740	0
Zm00001eb255750	99
Zm00001eb255760	519
Zm00001eb255780	128
Zm00001eb255810	0
Zm00001eb255830	314
Zm00001eb255840	232
Zm00001eb255850	56
Zm00001eb255860	3
Zm00001eb255870	25
Zm00001eb255880	32.32
Zm00001eb255890	1079
Zm00001eb255900	0
Zm00001eb255910	742.58
Zm00001eb255920	847.41
Zm00001eb255930	39881.71
Zm00001eb255940	11489
Zm00001eb255950	0
Zm00001eb255960	1822
Zm00001eb255970	359
Zm00001eb255980	549
Zm00001eb255990	1271
Zm00001eb256000	1452
Zm00001eb256010	164.68
Zm00001eb256020	11242
Zm00001eb256030	305.32
Zm00001eb256040	0
Zm00001eb256050	0
Zm00001eb256060	168
Zm00001eb256070	0
Zm00001eb256080	55
Zm00001eb256090	158
Zm00001eb256100	102
Zm00001eb256110	253
Zm00001eb256120	208
Zm00001eb256130	0
Zm00001eb256140	0
Zm00001eb256150	952
Zm00001eb256160	84
Zm00001eb256170	618
Zm00001eb256180	26
Zm00001eb256190	39.14
Zm00001eb256210	0
Zm00001eb256220	0
Zm00001eb256230	91
Zm00001eb256240	896
Zm00001eb256250	0
Zm00001eb256260	807
Zm00001eb256270	961.94
Zm00001eb256280	10.06
Zm00001eb256290	1471
Zm00001eb256300	2
Zm00001eb256310	1
Zm00001eb256330	2619.62
Zm00001eb256340	62.38
Zm00001eb256350	1067
Zm00001eb256360	46
Zm00001eb256370	166
Zm00001eb256380	58
Zm00001eb256390	0
Zm00001eb256400	2
Zm00001eb256410	1
Zm00001eb256420	97
Zm00001eb256430	789
Zm00001eb256450	10
Zm00001eb256460	265
Zm00001eb256470	1925
Zm00001eb256480	732
Zm00001eb256490	83
Zm00001eb256500	33
Zm00001eb256510	10
Zm00001eb256520	137
Zm00001eb256530	260
Zm00001eb256540	570
Zm00001eb256550	678
Zm00001eb256560	381
Zm00001eb256570	1194
Zm00001eb256600	27
Zm00001eb256610	11.19
Zm00001eb256620	0
Zm00001eb256630	0
Zm00001eb256640	0
Zm00001eb256650	53
Zm00001eb256660	22
Zm00001eb256690	876
Zm00001eb256700	3
Zm00001eb256720	0
Zm00001eb256730	16
Zm00001eb256740	1698
Zm00001eb256750	16
Zm00001eb256760	5
Zm00001eb256770	0
Zm00001eb256780	0
Zm00001eb256800	0
Zm00001eb256810	0
Zm00001eb256820	0
Zm00001eb256840	159
Zm00001eb256850	1
Zm00001eb256860	0
Zm00001eb256870	0
Zm00001eb256880	829
Zm00001eb256890	604
Zm00001eb256900	163
Zm00001eb256910	1107
Zm00001eb256920	1752
Zm00001eb256940	0
Zm00001eb256950	46
Zm00001eb256960	2082
Zm00001eb256970	6223
Zm00001eb256980	0
Zm00001eb256990	89
Zm00001eb257000	235.03
Zm00001eb257010	320.35
Zm00001eb257020	0
Zm00001eb257030	0
Zm00001eb257040	0
Zm00001eb257050	1296.67
Zm00001eb257060	147.33
Zm00001eb257070	138
Zm00001eb257080	73
Zm00001eb257100	0
Zm00001eb257110	1381.11
Zm00001eb257120	810
Zm00001eb257130	301
Zm00001eb257140	0
Zm00001eb257150	0
Zm00001eb257160	2341
Zm00001eb257170	246
Zm00001eb257180	3
Zm00001eb257190	0
Zm00001eb257200	2894
Zm00001eb257210	41
Zm00001eb257220	0
Zm00001eb257230	0
Zm00001eb257240	0
Zm00001eb257250	956
Zm00001eb257270	576
Zm00001eb257280	5
Zm00001eb257290	1140
Zm00001eb257300	480
Zm00001eb257310	67
Zm00001eb257320	198
Zm00001eb257330	461
Zm00001eb257350	0
Zm00001eb257360	928
Zm00001eb257370	0
Zm00001eb257380	424
Zm00001eb257390	377
Zm00001eb257400	82.49
Zm00001eb257410	414.51
Zm00001eb257420	87
Zm00001eb257430	834
Zm00001eb257440	514.03
Zm00001eb257450	413
Zm00001eb257480	681
Zm00001eb257490	4
Zm00001eb257500	485
Zm00001eb257510	443
Zm00001eb257520	422
Zm00001eb257530	215
Zm00001eb257550	0
Zm00001eb257560	0
Zm00001eb257570	21
Zm00001eb257580	744
Zm00001eb257590	442
Zm00001eb257600	30
Zm00001eb257610	305
Zm00001eb257620	0
Zm00001eb257630	168
Zm00001eb257640	3612
Zm00001eb257650	523
Zm00001eb257660	818
Zm00001eb257670	4910
Zm00001eb257680	124
Zm00001eb257690	734
Zm00001eb257720	235
Zm00001eb257730	318
Zm00001eb257740	0
Zm00001eb257750	427
Zm00001eb257760	3877
Zm00001eb257770	183
Zm00001eb257780	3
Zm00001eb257800	0
Zm00001eb257810	425
Zm00001eb257820	392
Zm00001eb257830	0
Zm00001eb257840	813.94
Zm00001eb257850	988
Zm00001eb257860	1416
Zm00001eb257870	0
Zm00001eb257880	131
Zm00001eb257890	1845
Zm00001eb257900	960
Zm00001eb257910	909
Zm00001eb257920	502.25
Zm00001eb257930	3762
Zm00001eb257940	1
Zm00001eb257950	0
Zm00001eb257960	723
Zm00001eb257970	727
Zm00001eb257980	0
Zm00001eb257990	189
Zm00001eb258000	15
Zm00001eb258010	241.58
Zm00001eb258020	78.42
Zm00001eb258040	0
Zm00001eb258050	854
Zm00001eb258070	841
Zm00001eb258080	0
Zm00001eb258090	1613
Zm00001eb258100	264
Zm00001eb258110	116
Zm00001eb258120	0
Zm00001eb258130	707
Zm00001eb258150	133
Zm00001eb258160	0
Zm00001eb258170	3387
Zm00001eb258180	83
Zm00001eb258190	984.5
Zm00001eb258200	178
Zm00001eb258210	1044.5
Zm00001eb258220	100
Zm00001eb258230	487
Zm00001eb258240	127
Zm00001eb258250	0
Zm00001eb258260	694.92
Zm00001eb258270	17
Zm00001eb258280	571
Zm00001eb258290	978
Zm00001eb258310	62
Zm00001eb258320	4326
Zm00001eb258330	451
Zm00001eb258350	17.87
Zm00001eb258360	351.13
Zm00001eb258370	448
Zm00001eb258380	510
Zm00001eb258390	181
Zm00001eb258400	103.86
Zm00001eb258410	0
Zm00001eb258420	0
Zm00001eb258430	0
Zm00001eb258440	180
Zm00001eb258450	846
Zm00001eb258460	1708
Zm00001eb258470	255
Zm00001eb258480	1012
Zm00001eb258500	0
Zm00001eb258510	225
Zm00001eb258520	536
Zm00001eb258540	17
Zm00001eb258550	105.93
Zm00001eb258560	80.07
Zm00001eb258570	1166
Zm00001eb258580	25
Zm00001eb258590	772
Zm00001eb258600	1405
Zm00001eb258610	173
Zm00001eb258630	0
Zm00001eb258640	0
Zm00001eb258660	3207
Zm00001eb258670	926
Zm00001eb258680	552.1
Zm00001eb258690	0
Zm00001eb258700	3.41
Zm00001eb258710	558
Zm00001eb258720	3
Zm00001eb258730	3059
Zm00001eb258740	37
Zm00001eb258750	173
Zm00001eb258770	6478
Zm00001eb258780	213.14
Zm00001eb258790	155.86
Zm00001eb258800	378
Zm00001eb258820	223
Zm00001eb258830	243
Zm00001eb258840	27
Zm00001eb258850	164
Zm00001eb258860	882
Zm00001eb258870	214
Zm00001eb258880	5081
Zm00001eb258890	3977
Zm00001eb258900	344
Zm00001eb258920	0
Zm00001eb258930	264
Zm00001eb258940	507.28
Zm00001eb258950	4011
Zm00001eb258960	663
Zm00001eb258970	145
Zm00001eb258980	41
Zm00001eb258990	6
Zm00001eb259000	329
Zm00001eb259010	0
Zm00001eb259020	25.51
Zm00001eb259030	520
Zm00001eb259040	163
Zm00001eb259050	1130.4
Zm00001eb259060	1060.6
Zm00001eb259070	755
Zm00001eb259080	255
Zm00001eb259090	0
Zm00001eb259100	6.02
Zm00001eb259110	189.98
Zm00001eb259120	35
Zm00001eb259130	740
Zm00001eb259140	475
Zm00001eb259150	375
Zm00001eb259160	510
Zm00001eb259170	0
Zm00001eb259180	0
Zm00001eb259190	0
Zm00001eb259200	0
Zm00001eb259210	142
Zm00001eb259220	1088
Zm00001eb259230	244
Zm00001eb259240	246
Zm00001eb259250	0
Zm00001eb259260	273.59
Zm00001eb259270	614.41
Zm00001eb259280	27
Zm00001eb259290	899
Zm00001eb259300	2788
Zm00001eb259310	629
Zm00001eb259320	1776
Zm00001eb259330	250
Zm00001eb259340	558.15
Zm00001eb259350	43.85
Zm00001eb259360	2189
Zm00001eb259370	373
Zm00001eb259380	770
Zm00001eb259390	178
Zm00001eb259400	259
Zm00001eb259410	92
Zm00001eb259420	26
Zm00001eb259430	378
Zm00001eb259440	84.79
Zm00001eb259450	2396.21
Zm00001eb259460	226
Zm00001eb259470	796
Zm00001eb259480	472
Zm00001eb259490	263
Zm00001eb259500	44.2
Zm00001eb259510	0
Zm00001eb259520	0
Zm00001eb259530	0
Zm00001eb259540	66
Zm00001eb259550	0
Zm00001eb259570	559
Zm00001eb259580	2485
Zm00001eb259590	2154
Zm00001eb259600	119
Zm00001eb259610	93
Zm00001eb259620	671
Zm00001eb259630	315
Zm00001eb259640	15.62
Zm00001eb259650	723
Zm00001eb259660	1828.69
Zm00001eb259670	113.31
Zm00001eb259680	652
Zm00001eb259690	0
Zm00001eb259700	0
Zm00001eb259710	6
Zm00001eb259720	1.17
Zm00001eb259730	0
Zm00001eb259760	0
Zm00001eb259770	0
Zm00001eb259780	0
Zm00001eb259790	0
Zm00001eb259800	0
Zm00001eb259820	0
Zm00001eb259830	127.54
Zm00001eb259840	846
Zm00001eb259850	0
Zm00001eb259860	0
Zm00001eb259870	364
Zm00001eb259880	0
Zm00001eb259890	193
Zm00001eb259900	823
Zm00001eb259910	1
Zm00001eb259920	1
Zm00001eb259930	2.58
Zm00001eb259940	61.42
Zm00001eb259950	3365
Zm00001eb259960	2032
Zm00001eb259970	0
Zm00001eb259980	0
Zm00001eb259990	16
Zm00001eb260000	3
Zm00001eb260010	299.99
Zm00001eb260030	0
Zm00001eb260040	22
Zm00001eb260050	301
Zm00001eb260060	830
Zm00001eb260070	15
Zm00001eb260080	0
Zm00001eb260090	140
Zm00001eb260100	864
Zm00001eb260110	0
Zm00001eb260120	580
Zm00001eb260130	13
Zm00001eb260140	184
Zm00001eb260150	124
Zm00001eb260160	13
Zm00001eb260170	1508
Zm00001eb260180	20
Zm00001eb260190	532
Zm00001eb260200	271
Zm00001eb260210	120
Zm00001eb260220	0
Zm00001eb260230	1205
Zm00001eb260240	72
Zm00001eb260250	3
Zm00001eb260260	39
Zm00001eb260270	504
Zm00001eb260280	0
Zm00001eb260290	0
Zm00001eb260300	0
Zm00001eb260310	188
Zm00001eb260320	0
Zm00001eb260330	7.65
Zm00001eb260340	81
Zm00001eb260350	224
Zm00001eb260360	712
Zm00001eb260370	1306
Zm00001eb260380	504
Zm00001eb260390	751.28
Zm00001eb260410	672
Zm00001eb260420	326
Zm00001eb260430	0
Zm00001eb260440	0
Zm00001eb260450	518
Zm00001eb260460	330
Zm00001eb260470	927
Zm00001eb260480	822
Zm00001eb260490	2634
Zm00001eb260500	0
Zm00001eb260510	885
Zm00001eb260530	231
Zm00001eb260540	4
Zm00001eb260550	31
Zm00001eb260560	547
Zm00001eb260570	316
Zm00001eb260580	456
Zm00001eb260590	366
Zm00001eb260600	4229
Zm00001eb260610	84
Zm00001eb260620	6
Zm00001eb260630	113.1
Zm00001eb260640	0
Zm00001eb260650	0
Zm00001eb260660	0
Zm00001eb260670	0
Zm00001eb260680	0
Zm00001eb260690	4
Zm00001eb260700	1637.9
Zm00001eb260710	7946
Zm00001eb260720	816
Zm00001eb260730	354
Zm00001eb260740	16
Zm00001eb260750	93
Zm00001eb260760	0
Zm00001eb260770	210
Zm00001eb260780	0
Zm00001eb260790	16
Zm00001eb260800	11
Zm00001eb260810	1
Zm00001eb260820	37
Zm00001eb260830	269
Zm00001eb260840	0
Zm00001eb260850	132
Zm00001eb260860	0
Zm00001eb260870	1027
Zm00001eb260880	5552
Zm00001eb260890	1772
Zm00001eb260910	258
Zm00001eb260920	639
Zm00001eb260930	21
Zm00001eb260940	272
Zm00001eb260950	1847
Zm00001eb260960	3552
Zm00001eb260970	1295
Zm00001eb260980	53.37
Zm00001eb260990	523
Zm00001eb261000	2
Zm00001eb261010	0.5
Zm00001eb261020	0
Zm00001eb261030	0
Zm00001eb261040	0
Zm00001eb261050	0
Zm00001eb261060	0
Zm00001eb261070	0
Zm00001eb261080	0
Zm00001eb261090	5
Zm00001eb261100	0
Zm00001eb261110	6.51
Zm00001eb261120	4.49
Zm00001eb261130	269.94
Zm00001eb261140	183
Zm00001eb261150	0
Zm00001eb261160	2
Zm00001eb261170	161
Zm00001eb261180	2
Zm00001eb261190	307
Zm00001eb261200	329
Zm00001eb261210	602
Zm00001eb261230	279
Zm00001eb261240	68
Zm00001eb261250	0
Zm00001eb261260	78
Zm00001eb261270	1406.88
Zm00001eb261280	1204
Zm00001eb261300	602
Zm00001eb261340	199
Zm00001eb261350	0
Zm00001eb261370	0
Zm00001eb261380	9
Zm00001eb261390	0
Zm00001eb261400	0
Zm00001eb261420	0
Zm00001eb261430	25303
Zm00001eb261440	1161
Zm00001eb261450	4.04
Zm00001eb261460	0
Zm00001eb261470	0
Zm00001eb261480	212
Zm00001eb261490	7
Zm00001eb261500	35
Zm00001eb261510	9
Zm00001eb261520	185
Zm00001eb261530	730.07
Zm00001eb261540	389
Zm00001eb261550	818
Zm00001eb261560	51
Zm00001eb261570	56.15
Zm00001eb261590	0
Zm00001eb261600	12
Zm00001eb261610	0
Zm00001eb261620	214.01
Zm00001eb261630	0
Zm00001eb261640	0
Zm00001eb261660	956.85
Zm00001eb261670	227.55
Zm00001eb261680	45
Zm00001eb261690	390
Zm00001eb261700	272
Zm00001eb261710	0
Zm00001eb261720	193
Zm00001eb261730	0
Zm00001eb261740	1829
Zm00001eb261750	2
Zm00001eb261760	97
Zm00001eb261780	0
Zm00001eb261790	0
Zm00001eb261800	52
Zm00001eb261810	688
Zm00001eb261820	496
Zm00001eb261830	70
Zm00001eb261840	9203
Zm00001eb261850	0
Zm00001eb261860	0
Zm00001eb261870	530.81
Zm00001eb261880	70.78
Zm00001eb261890	354
Zm00001eb261900	34
Zm00001eb261910	129
Zm00001eb261920	994
Zm00001eb261940	0
Zm00001eb261950	0
Zm00001eb261960	0
Zm00001eb261970	0
Zm00001eb261980	0
Zm00001eb261990	0
Zm00001eb262000	0
Zm00001eb262010	0
Zm00001eb262020	0
Zm00001eb262030	0
Zm00001eb262040	0
Zm00001eb262050	0
Zm00001eb262060	0
Zm00001eb262070	0
Zm00001eb262080	0
Zm00001eb262090	0
Zm00001eb262100	0
Zm00001eb262120	0
Zm00001eb262130	0
Zm00001eb262140	0
Zm00001eb262150	0
Zm00001eb262160	0
Zm00001eb262170	0
Zm00001eb262180	0
Zm00001eb262190	0
Zm00001eb262200	0
Zm00001eb262210	0
Zm00001eb262220	0
Zm00001eb262230	0
Zm00001eb262240	0
Zm00001eb262250	0
Zm00001eb262260	0
Zm00001eb262270	0
Zm00001eb262280	0
Zm00001eb262290	0
Zm00001eb262300	0
Zm00001eb262310	0
Zm00001eb262320	0
Zm00001eb262330	0
Zm00001eb262340	0
Zm00001eb262350	0
Zm00001eb262360	0
Zm00001eb262370	20.78
Zm00001eb262380	0
Zm00001eb262390	0
Zm00001eb262400	0
Zm00001eb262410	0
Zm00001eb262430	0
Zm00001eb262440	0
Zm00001eb262450	0
Zm00001eb262460	0
Zm00001eb262520	0
Zm00001eb262530	0
Zm00001eb262540	0
Zm00001eb262550	66
Zm00001eb262560	13
Zm00001eb262570	6
Zm00001eb262580	31
Zm00001eb262590	0
Zm00001eb262600	39
Zm00001eb262610	156
Zm00001eb262630	0
Zm00001eb262640	2
Zm00001eb262650	27
Zm00001eb262660	0
Zm00001eb262670	0
Zm00001eb262680	870.76
Zm00001eb262690	243.24
Zm00001eb262700	0
Zm00001eb262710	4
Zm00001eb262720	0
Zm00001eb262730	0
Zm00001eb262740	2
Zm00001eb262750	11
Zm00001eb262760	27
Zm00001eb262770	0
Zm00001eb262780	0
Zm00001eb262790	10
Zm00001eb262800	4
Zm00001eb262810	39
Zm00001eb262820	0
Zm00001eb262840	17
Zm00001eb262850	0
Zm00001eb262860	4
Zm00001eb262880	0
Zm00001eb262890	77
Zm00001eb262900	3
Zm00001eb262910	0
Zm00001eb262920	0
Zm00001eb262930	0
Zm00001eb262950	0
Zm00001eb262970	12
Zm00001eb262990	0
Zm00001eb263000	497
Zm00001eb263010	273
Zm00001eb263020	224
Zm00001eb263030	1
Zm00001eb263040	13
Zm00001eb263050	23
Zm00001eb263060	0
Zm00001eb263070	115
Zm00001eb263090	0
Zm00001eb263100	131
Zm00001eb263120	55
Zm00001eb263140	88
Zm00001eb263150	0
Zm00001eb263160	936.6
Zm00001eb263180	9
Zm00001eb263190	0
Zm00001eb263200	225.4
Zm00001eb263210	7
Zm00001eb263220	56
Zm00001eb263240	0
Zm00001eb263250	0
Zm00001eb263270	0
Zm00001eb263280	0
Zm00001eb263290	0
Zm00001eb263300	0
Zm00001eb263310	0
Zm00001eb263320	0
Zm00001eb263340	0
Zm00001eb263350	0
Zm00001eb263360	0
Zm00001eb263370	0
Zm00001eb263380	0
Zm00001eb263390	0
Zm00001eb263410	0
Zm00001eb263420	0
Zm00001eb263430	0
Zm00001eb263440	0
Zm00001eb263450	0
Zm00001eb263460	7.02
Zm00001eb263470	0
Zm00001eb263480	0
Zm00001eb263490	1
Zm00001eb263500	0
Zm00001eb263510	0
Zm00001eb263520	0
Zm00001eb263530	0
Zm00001eb263540	0
Zm00001eb263550	0
Zm00001eb263570	0
Zm00001eb263580	0
Zm00001eb263590	0
Zm00001eb263610	0
Zm00001eb263620	0
Zm00001eb263630	0
Zm00001eb263640	0
Zm00001eb263650	0
Zm00001eb263660	0
Zm00001eb263670	20.19
Zm00001eb263680	0
Zm00001eb263690	0
Zm00001eb263700	0
Zm00001eb263710	0
Zm00001eb263720	12
Zm00001eb263730	0
Zm00001eb263740	0
Zm00001eb263750	0
Zm00001eb263760	0
Zm00001eb263780	0
Zm00001eb263790	1
Zm00001eb263800	5.2
Zm00001eb263830	225.72
Zm00001eb263860	0
Zm00001eb263880	0
Zm00001eb263890	0
Zm00001eb263900	0
Zm00001eb263910	0
Zm00001eb263920	0
Zm00001eb263930	0
Zm00001eb263940	0
Zm00001eb263960	0
Zm00001eb263970	0
Zm00001eb263980	0
Zm00001eb264000	0
Zm00001eb264010	0
Zm00001eb264020	0
Zm00001eb264030	17.1
Zm00001eb264040	0
Zm00001eb264050	0
Zm00001eb264060	3
Zm00001eb264080	64
Zm00001eb264090	0
Zm00001eb264100	0
Zm00001eb264110	358
Zm00001eb264130	354
Zm00001eb264140	75
Zm00001eb264150	328
Zm00001eb264160	309
Zm00001eb264170	274
Zm00001eb264190	0
Zm00001eb264200	0
Zm00001eb264210	118
Zm00001eb264220	0
Zm00001eb264230	13.2
Zm00001eb264240	0
Zm00001eb264250	441
Zm00001eb264260	415
Zm00001eb264270	0
Zm00001eb264280	0
Zm00001eb264290	0
